species_code,season,start_year,end_year,start_date,end_date,srd_id,longitude,latitude,abd,abd_ppy,abd_ppy_lower,abd_ppy_upper,abd_ppy_nonzero,abd_trend,abd_trend_lower,abd_trend_upper
woothr,breeding,2012,2022,05-31,08-23,284401,-8545732.849475894,5552008.134342082,0.4037769587893838,-1.3202766147337899,-2.785280085238668,0.2834856114958331,False,-12.445346378579048,-24.60886307914346,2.871294701975491
woothr,breeding,2012,2022,05-31,08-23,284402,-8508269.002770362,5552008.131996877,0.3972718255768448,-3.0533142744915382,-4.522747531426094,-0.04545756168913498,True,-26.661897977146776,-37.04950796242469,-0.453646867730062
woothr,breeding,2012,2022,05-31,08-23,284403,-8470805.181141691,5552006.981466464,0.3592917843402046,-0.10017297624365268,-2.825166599113678,2.551373962322548,False,-0.9972262223691741,-24.917617109109568,28.651493817143404
woothr,breeding,2012,2022,05-31,08-23,284404,-8433341.336082237,5552006.979167254,0.3387806071427557,-0.1936302999853906,-2.737927791281162,2.3904466402212456,False,-1.9195181101155923,-24.240834613337448,26.646844795266887
woothr,breeding,2012,2022,05-31,08-23,284405,-8395877.491045544,5552006.9767253315,0.36293449678394046,0.34869325664826234,-1.8865678189135444,2.0975073869169565,False,3.542158587028643,-17.342039812739408,23.06977123337237
woothr,breeding,2012,2022,05-31,08-23,284406,-8358413.670064388,5552006.050435616,0.3035946454131212,-0.617720858318904,-1.3888317020835068,0.12990108887353935,False,-6.008296167801852,-13.051710753630651,1.3066306842934639
woothr,breeding,2012,2022,05-31,08-23,284407,-8320949.893196765,5552003.609473229,0.16841913433010758,-2.5073972773642135,-3.9051519225493254,-1.3162003475463635,True,-22.425917558337105,-32.85695313204515,-12.409172532644842
woothr,breeding,2012,2022,05-31,08-23,284408,-8283486.08667207,5552002.434536032,0.10583407886193345,-3.244239542006607,-6.051646503296293,1.0402970920333965,False,-28.09347413679808,-46.43368976764183,10.903728025810588
woothr,breeding,2012,2022,05-31,08-23,284409,-8246022.247979449,5552002.43348973,0.08853080970813906,-2.8993499794966304,-5.052797579742608,-0.6829643191942919,True,-25.488831845455728,-40.45823153978807,-6.623522502383006
woothr,breeding,2012,2022,05-31,08-23,284410,-8208558.339173038,5552004.653091274,0.2230826318792302,-1.0371132391465496,-2.6552824088276705,0.31613730360471476,False,-9.900256969470767,-23.594627892349994,3.2067285470001483
woothr,breeding,2012,2022,05-31,08-23,284411,-8171094.51611455,5552004.08501525,0.1929670873278347,-2.4008526012194276,-4.379476784089948,-0.4038925059395455,True,-21.57396877058053,-36.09848460606039,-3.9663020174196095
woothr,breeding,2012,2022,05-31,08-23,284412,-8133630.576541137,5552006.955654864,0.3430876044921339,-1.0407194368401456,-3.0550017231551045,0.6431985107217982,False,-9.933083842402368,-26.674662166917674,6.621381401838855
woothr,breeding,2012,2022,05-31,08-23,284413,-8096166.764627949,5552006.031304506,0.28312180807113413,-0.21479290586747513,-2.0662588706179603,1.0223389422358742,False,-2.127286332455147,-18.84347341558097,10.706773575189121
woothr,breeding,2012,2022,05-31,08-23,284414,-8058702.97246303,5552004.643735359,0.23668639058633165,-1.107744154653292,-2.120095212362121,0.8233671254751176,False,-10.54124751557255,-19.288506766235813,8.545537027231088
woothr,breeding,2012,2022,05-31,08-23,284415,-8021239.130844109,5552004.641162099,0.20844741609815062,-2.011775738334707,-3.410098791195051,-1.2467384868501812,True,-18.39084619496444,-29.316634656232576,-11.790678949109912
woothr,breeding,2012,2022,05-31,08-23,284416,-7983775.311735102,5552004.074132296,0.18379016675963933,-2.511860165425972,-5.775057136880717,-0.8883424732193437,True,-22.461421086713408,-44.83560904316728,-8.536589229377412
woothr,breeding,2012,2022,05-31,08-23,284417,-7946311.508235698,5552003.166268663,0.14023220665187497,-3.8353466185399867,-7.118253554468954,-1.7033589270782465,True,-32.36761455439129,-52.21366448700871,-15.785518972136392
woothr,breeding,2012,2022,05-31,08-23,284418,-7908847.700266297,5552002.421871067,0.10134113368350281,-2.6871992576431625,-5.709478314839392,-0.24641776120045306,True,-23.844772316286345,-44.45047037464664,-2.4370316240301504
woothr,breeding,2012,2022,05-31,08-23,284419,-7871383.845718806,5552002.784079795,0.11316423701056685,-2.5446665209086317,-4.856229102077097,-0.5735161583671684,True,-22.721956324046598,-39.21399504476252,-5.589388363476788
woothr,breeding,2012,2022,05-31,08-23,284420,-7833920.006683231,5552002.78225846,0.12387431896594779,-3.1457921590041718,-5.493972369789318,-1.6551402914369906,True,-27.3584781173837,-43.167718802537905,-15.371498428568364
woothr,breeding,2012,2022,05-31,08-23,284421,-7796456.184607172,5552002.417126087,0.09956590723573712,-0.11891066666727856,-1.814816592791647,1.6556909132691335,False,-1.1827639151560043,-16.735561615544757,17.84657480287848
woothr,breeding,2012,2022,05-31,08-23,284422,-7758992.37924128,5552001.724512793,0.05587191621477819,-1.4647142066687737,-2.5702227119820966,-0.3305057519096856,True,-13.718476375366572,-22.92436736461574,-3.2563329296406596
woothr,breeding,2012,2022,05-31,08-23,284423,-7721528.541640405,5552001.723285123,0.05531282688430549,-1.8677509622850468,-4.093934524305659,0.003931964779292543,False,-17.183375909207875,-34.164407982059664,0.03932660567871338
woothr,breeding,2012,2022,05-31,08-23,284424,-7684064.687058875,5552002.057374612,0.08150838117743482,-2.015630367622939,-3.796855476855122,-0.5085751501462062,True,-18.42294365943802,-32.09641910234041,-4.9709241380284315
woothr,breeding,2012,2022,05-31,08-23,284425,-7646600.911269207,5552000.859427338,0.02327326187360222,-4.8054074736612895,-7.974875352922995,-3.348558855042253,True,-38.8885212972159,-56.44237980950872,-28.864999210011455
